year,id_,marital,race,rincome,partyid,relig,denom
2014.0,1024.0,Widowed,White,Not applicable,Independent,Catholic,Not applicable
2014.0,1025.0,Married,White,Not applicable,Strong democrat,Protestant,Other
2014.0,1026.0,Never married,White,$25000 or more,Strong democrat,None,Not applicable
2014.0,1027.0,Never married,White,$20000 - 24999,Independent,None,Not applicable
2014.0,1028.0,Married,White,Refused,"Ind,near dem",Protestant,Baptist-dk which
2014.0,1029.0,Married,White,Not applicable,Strong democrat,Protestant,Presbyterian-dk wh
2014.0,1030.0,Divorced,White,$25000 or more,Independent,Protestant,Presbyterian-dk wh
2014.0,1031.0,Widowed,Other,Don't know,Not str democrat,Catholic,Not applicable
2014.0,1032.0,Married,White,$25000 or more,Independent,Protestant,Episcopal
2014.0,1033.0,Married,Black,$25000 or more,Strong democrat,Protestant,Lutheran-mo synod
2014.0,1034.0,Married,White,Not applicable,Not str republican,Christian,No denomination
2014.0,1035.0,Married,Other,$1000 to 2999,"Ind,near dem",Protestant,Episcopal
2014.0,1036.0,Married,White,$25000 or more,Not str democrat,Catholic,Not applicable
2014.0,1037.0,Married,White,$25000 or more,"Ind,near rep",Catholic,Not applicable
2014.0,1038.0,Divorced,White,Not applicable,Strong democrat,Catholic,Not applicable
2014.0,1039.0,Divorced,White,$25000 or more,Other party,Christian,No denomination
2014.0,1040.0,Widowed,White,Not applicable,Other party,Protestant,Southern baptist
2014.0,1041.0,Married,White,$10000 - 14999,Strong democrat,Protestant,Southern baptist
2014.0,1042.0,Married,White,$10000 - 14999,Not str democrat,Catholic,Not applicable
2014.0,1043.0,Married,White,Not applicable,Strong republican,Protestant,Presbyterian-dk wh
2014.0,1044.0,Married,White,$25000 or more,Other party,Protestant,Baptist-dk which
2014.0,1045.0,Married,White,$20000 - 24999,Strong republican,Catholic,Not applicable
2014.0,1046.0,Married,Other,Not applicable,Not str republican,Catholic,Not applicable
2014.0,1047.0,Never married,Black,$3000 to 3999,Independent,Protestant,Baptist-dk which
2014.0,1048.0,Married,White,Not applicable,Strong republican,Protestant,Other
2014.0,1049.0,Widowed,White,Not applicable,"Ind,near rep",Catholic,Not applicable
2014.0,1050.0,Divorced,White,Not applicable,Not str republican,Protestant,Episcopal
2014.0,1051.0,Married,White,Not applicable,"Ind,near dem",Jewish,Not applicable
2014.0,1052.0,Married,White,Not applicable,"Ind,near rep",Catholic,Not applicable
2014.0,1053.0,Divorced,White,$25000 or more,"Ind,near rep",None,Not applicable
2014.0,1054.0,Married,Other,$25000 or more,Strong democrat,No answer,No answer
2014.0,1055.0,Married,White,Not applicable,"Ind,near rep",Protestant,Southern baptist
2014.0,1056.0,Married,White,$25000 or more,"Ind,near rep",Catholic,Not applicable
2014.0,1057.0,Never married,White,$25000 or more,"Ind,near dem",Catholic,Not applicable
2014.0,1058.0,Married,White,$10000 - 14999,Not str republican,Protestant,"Presbyterian, merged"
2014.0,1059.0,Widowed,White,$25000 or more,Other party,Christian,No denomination
2014.0,1060.0,Never married,White,Refused,"Ind,near dem",None,Not applicable
2014.0,1061.0,Widowed,White,$25000 or more,Independent,None,Not applicable
2014.0,1062.0,Never married,Black,$1000 to 2999,Independent,Protestant,Nat bapt conv usa
2014.0,1063.0,Married,Black,Not applicable,Strong democrat,Protestant,No denomination
2014.0,1064.0,Married,Black,Not applicable,Strong democrat,Protestant,Presbyterian c in us
2014.0,1065.0,Married,Black,$25000 or more,Strong democrat,Protestant,Am baptist asso
2014.0,1066.0,Married,Other,$10000 - 14999,Independent,Catholic,Not applicable
2014.0,1067.0,Married,Black,Not applicable,Strong democrat,Protestant,Afr meth episcopal
2014.0,1068.0,Divorced,Black,$10000 - 14999,Strong democrat,Catholic,Not applicable
2014.0,1069.0,Married,Black,Refused,No answer,Protestant,Am bapt ch in usa
2014.0,1070.0,Married,Black,$25000 or more,Not str democrat,Protestant,Other
2014.0,1071.0,Divorced,White,$25000 or more,"Ind,near dem",Protestant,Other
2014.0,1072.0,Widowed,White,Not applicable,Strong republican,Protestant,Presbyterian c in us
2014.0,1073.0,Divorced,Black,Not applicable,Strong republican,Protestant,Other
2014.0,1074.0,Married,White,$1000 to 2999,Other party,Protestant,Other
2014.0,1075.0,Never married,Other,Not applicable,Independent,Catholic,Not applicable
2014.0,1076.0,Divorced,White,$25000 or more,Strong democrat,None,Not applicable
2014.0,1077.0,Widowed,Black,Not applicable,Strong democrat,Catholic,Not applicable
2014.0,1078.0,Never married,White,$6000 to 6999,Not str republican,Protestant,Other
2014.0,1079.0,Married,White,Not applicable,Strong democrat,Protestant,"Presbyterian, merged"
2014.0,1080.0,Married,White,Not applicable,Independent,Catholic,Not applicable
2014.0,1081.0,Married,White,$25000 or more,Independent,Catholic,Not applicable
2014.0,1082.0,Separated,White,Not applicable,Independent,None,Not applicable
2014.0,1083.0,Widowed,White,Not applicable,Strong republican,Protestant,Southern baptist
2014.0,1084.0,Married,White,Not applicable,Strong republican,Protestant,Southern baptist
2014.0,1085.0,Married,White,$25000 or more,Independent,Protestant,United methodist
2014.0,1086.0,Never married,White,Not applicable,Independent,None,Not applicable
2014.0,1087.0,Never married,Black,$25000 or more,Strong democrat,Protestant,Am bapt ch in usa
2014.0,1088.0,Never married,Other,$6000 to 6999,Independent,Other,Not applicable
2014.0,1089.0,Married,White,$20000 - 24999,Independent,Catholic,Not applicable
2014.0,1090.0,Married,White,$6000 to 6999,Not str republican,Catholic,Not applicable
2014.0,1091.0,Married,White,Not applicable,Strong republican,Protestant,Other
2014.0,1092.0,Never married,Black,Not applicable,"Ind,near dem",Protestant,Baptist-dk which
2014.0,1093.0,Separated,White,$25000 or more,Not str democrat,Protestant,Other
2014.0,1094.0,Divorced,Black,$25000 or more,Strong democrat,Protestant,Baptist-dk which
2014.0,1095.0,Married,White,Not applicable,Independent,None,Not applicable
2014.0,1096.0,Married,White,Not applicable,"Ind,near rep",Christian,No denomination
2014.0,1097.0,Never married,White,$8000 to 9999,Not str republican,None,Not applicable
2014.0,1098.0,Married,White,Not applicable,"Ind,near dem",Protestant,Baptist-dk which
2014.0,1099.0,Married,Other,$25000 or more,Independent,Catholic,Not applicable
2014.0,1100.0,Married,White,$25000 or more,Strong republican,Catholic,Not applicable
2014.0,1101.0,Married,White,Refused,Strong democrat,Catholic,Not applicable
2014.0,1102.0,Divorced,White,$20000 - 24999,Not str republican,Protestant,Baptist-dk which
2014.0,1103.0,Married,White,$25000 or more,"Ind,near rep",None,Not applicable
2014.0,1104.0,Married,White,$25000 or more,Strong republican,Catholic,Not applicable
2014.0,1105.0,Widowed,White,Not applicable,"Ind,near dem",Catholic,Not applicable
2014.0,1106.0,Divorced,White,$25000 or more,Not str republican,Protestant,United methodist
2014.0,1107.0,Married,White,$25000 or more,Strong republican,None,Not applicable
2014.0,1108.0,Married,White,$10000 - 14999,"Ind,near rep",None,Not applicable
2014.0,1109.0,Never married,Other,$25000 or more,"Ind,near dem",None,Not applicable
2014.0,1110.0,Divorced,Other,$25000 or more,Not str republican,Catholic,Not applicable
2014.0,1111.0,Never married,Other,$3000 to 3999,Independent,Catholic,Not applicable
2014.0,1112.0,Married,White,$15000 - 19999,Independent,Christian,No denomination
2014.0,1113.0,Married,White,Not applicable,Not str democrat,Protestant,Other
2014.0,1114.0,Never married,White,$25000 or more,"Ind,near dem",None,Not applicable
2014.0,1115.0,Widowed,White,$25000 or more,Strong democrat,Protestant,No denomination
2014.0,1116.0,Married,White,$20000 - 24999,Strong republican,None,Not applicable
2014.0,1117.0,Divorced,White,$25000 or more,Not str republican,Protestant,Presbyterian-dk wh
2014.0,1118.0,Married,Other,Not applicable,"Ind,near dem",None,Not applicable
2014.0,1119.0,Divorced,Other,$25000 or more,Strong republican,Protestant,Other
2014.0,1120.0,Never married,Other,$5000 to 5999,"Ind,near dem",None,Not applicable
2014.0,1121.0,Never married,Other,$25000 or more,Not str democrat,Protestant,No denomination
2014.0,1122.0,Married,Other,Not applicable,Independent,Protestant,Southern baptist
2014.0,1123.0,Never married,White,Not applicable,Not str republican,Christian,No denomination
2014.0,1124.0,Divorced,White,Not applicable,Not str democrat,None,Not applicable
2014.0,1125.0,Never married,Other,Not applicable,"Ind,near rep",Protestant,Other
2014.0,1126.0,Married,White,$25000 or more,Independent,None,Not applicable
2014.0,1127.0,Married,White,Not applicable,Not str republican,Protestant,No denomination
2014.0,1128.0,Never married,White,$25000 or more,Independent,Protestant,Presbyterian-dk wh
2014.0,1129.0,Divorced,White,$25000 or more,"Ind,near rep",Protestant,No denomination
2014.0,1130.0,Divorced,White,$25000 or more,Not str republican,Protestant,No denomination
2014.0,1131.0,Married,White,Refused,Strong republican,Protestant,Other
2014.0,1132.0,Married,Black,Not applicable,Strong democrat,Protestant,Baptist-dk which
2014.0,1133.0,Married,White,$4000 to 4999,"Ind,near dem",Catholic,Not applicable
2014.0,1134.0,Never married,White,$25000 or more,Not str republican,None,Not applicable
2014.0,1135.0,Married,White,$25000 or more,"Ind,near dem",Protestant,United methodist
2014.0,1136.0,Never married,White,Not applicable,Not str democrat,None,Not applicable
2014.0,1137.0,Never married,White,Not applicable,Strong democrat,No answer,No answer
2014.0,1138.0,Never married,Black,$25000 or more,Strong democrat,Protestant,Don't know
2014.0,1139.0,Never married,Black,Not applicable,Independent,Protestant,Southern baptist
2014.0,1140.0,Never married,White,$8000 to 9999,Strong democrat,Protestant,Baptist-dk which
2014.0,1141.0,Never married,White,Not applicable,"Ind,near dem",None,Not applicable
2014.0,1142.0,Married,Black,$20000 - 24999,Not str democrat,Protestant,Other baptists
2014.0,1143.0,Never married,Black,$10000 - 14999,Strong democrat,Protestant,Southern baptist
2014.0,1144.0,Married,White,$25000 or more,Not str democrat,Catholic,Not applicable
2014.0,1145.0,Never married,White,$25000 or more,Not str republican,Christian,No denomination
2014.0,1146.0,Married,White,$25000 or more,Not str democrat,Christian,No denomination
2014.0,1147.0,Married,White,Not applicable,Strong republican,Catholic,Not applicable
2014.0,1148.0,Widowed,Other,$10000 - 14999,Independent,None,Not applicable
2014.0,1149.0,Married,White,$25000 or more,Strong republican,Protestant,United methodist
2014.0,1150.0,Divorced,White,$25000 or more,Not str democrat,Catholic,Not applicable
2014.0,1151.0,Divorced,White,Not applicable,No answer,None,Not applicable
2014.0,1152.0,Never married,White,$8000 to 9999,"Ind,near rep",None,Not applicable
2014.0,1153.0,Widowed,White,Not applicable,Strong democrat,Catholic,Not applicable
2014.0,1154.0,Separated,White,$25000 or more,Not str democrat,Catholic,Not applicable
2014.0,1155.0,Never married,Black,Not applicable,Not str republican,Protestant,No denomination
2014.0,1156.0,Separated,White,$10000 - 14999,Independent,None,Not applicable
2014.0,1157.0,Married,White,$25000 or more,Independent,Protestant,No denomination
2014.0,1158.0,Married,Black,$25000 or more,"Ind,near dem",None,Not applicable
2014.0,1159.0,Married,White,$25000 or more,Strong republican,Protestant,No denomination
2014.0,1160.0,Married,White,$25000 or more,"Ind,near dem",Protestant,No denomination
2014.0,1161.0,Never married,White,$25000 or more,Other party,None,Not applicable
2014.0,1162.0,Separated,White,$25000 or more,"Ind,near rep",Catholic,Not applicable
2014.0,1163.0,Never married,Black,$10000 - 14999,"Ind,near rep",None,Not applicable
2014.0,1164.0,Widowed,White,Not applicable,"Ind,near rep",Protestant,Southern baptist
2014.0,1165.0,Never married,Other,Not applicable,"Ind,near rep",Catholic,Not applicable
2014.0,1166.0,Married,White,Not applicable,Strong democrat,Protestant,No denomination
2014.0,1167.0,Never married,Black,$25000 or more,Strong democrat,Christian,No denomination
2014.0,1168.0,Married,Black,$6000 to 6999,Strong democrat,Protestant,Other
2014.0,1169.0,Separated,White,$20000 - 24999,Not str democrat,Protestant,Other
2014.0,1170.0,Divorced,Black,$20000 - 24999,Strong democrat,Christian,No denomination
2014.0,1171.0,Never married,Black,$25000 or more,Strong democrat,Christian,No denomination
2014.0,1172.0,Widowed,White,Not applicable,Strong republican,Protestant,Other
2014.0,1173.0,Never married,Black,$25000 or more,Not str democrat,None,Not applicable
2014.0,1174.0,Married,White,Not applicable,Other party,Protestant,Southern baptist
2014.0,1175.0,Never married,Black,$3000 to 3999,Strong democrat,Protestant,Southern baptist
2014.0,1176.0,Divorced,White,Not applicable,Strong republican,Protestant,Southern baptist
2014.0,1177.0,Divorced,White,$10000 - 14999,Independent,Protestant,Southern baptist
2014.0,1178.0,Never married,White,$25000 or more,"Ind,near dem",Protestant,Baptist-dk which
2014.0,1179.0,Divorced,White,$15000 - 19999,Strong republican,Protestant,United methodist
2014.0,1180.0,Married,White,$15000 - 19999,Strong republican,Protestant,Southern baptist
2014.0,1181.0,Divorced,White,$25000 or more,Strong democrat,Protestant,Am baptist asso
2014.0,1182.0,Married,White,Not applicable,Not str republican,Protestant,Southern baptist
2014.0,1183.0,Never married,White,Not applicable,"Ind,near dem",None,Not applicable
2014.0,1184.0,Never married,White,$1000 to 2999,Strong democrat,None,Not applicable
2014.0,1185.0,Married,White,$20000 - 24999,Strong republican,Protestant,Other
2014.0,1186.0,Divorced,White,$25000 or more,Independent,Catholic,Not applicable
2014.0,1187.0,Divorced,White,Not applicable,Independent,Protestant,Baptist-dk which
2014.0,1188.0,Married,White,$15000 - 19999,"Ind,near dem",Protestant,Nat bapt conv of am
2014.0,1189.0,Divorced,White,Not applicable,Independent,None,Not applicable
2014.0,1190.0,Never married,White,Not applicable,Independent,Protestant,Other
2014.0,1191.0,Divorced,White,Lt $1000,Not str democrat,Protestant,United methodist
2014.0,1192.0,Never married,White,$25000 or more,Independent,Buddhism,Not applicable
2014.0,1193.0,Married,White,$25000 or more,"Ind,near dem",Protestant,Other
2014.0,1194.0,Never married,White,Not applicable,"Ind,near rep",Protestant,Presbyterian-dk wh
2014.0,1195.0,Never married,White,Lt $1000,"Ind,near dem",Protestant,Methodist-dk which
2014.0,1196.0,Never married,White,Lt $1000,Independent,None,Not applicable
2014.0,1197.0,Married,White,Not applicable,"Ind,near dem",Catholic,Not applicable
2014.0,1198.0,Married,White,Not applicable,Strong republican,Other,Not applicable
2014.0,1199.0,Married,White,$25000 or more,"Ind,near rep",None,Not applicable
2014.0,1200.0,Never married,Black,Not applicable,"Ind,near dem",Protestant,Baptist-dk which
2014.0,1201.0,Never married,Black,Lt $1000,"Ind,near dem",None,Not applicable
2014.0,1202.0,Never married,Black,Not applicable,Strong democrat,Protestant,Nat bapt conv of am
2014.0,1203.0,Never married,Black,$1000 to 2999,Strong democrat,Catholic,Not applicable
2014.0,1204.0,Divorced,Black,Not applicable,Independent,Protestant,Other
2014.0,1205.0,Married,White,Don't know,Independent,Christian,No denomination
